,Ticker,EBIT/EV,FCF/EV,Sales/EV,E/P,E/EV,Debt/Equity,Passes Graham test,Enterprise Value (M),Market cap (M),Net income (M),Operating income (M),Dividend Yield (%),Shareholder Yield (%),Buyback Yield (%),overperformer
256,CSX,0.08072937654545663,0.048646950153407406,0.20727284871731502,0.07438200727854044,0.05813631507145589,1.4010711790731973,False,71659.169,56008.169,4166.0,5785.0,1.521206677900059,9.968188829478908,8.44698215157885,0.0
257,CUBE,0.02907141671541354,0.04896962831250668,0.08359045492959231,0.03237619261653221,0.024114726545880295,1.0825980290736534,False,12078.221,8996.209,291.263,351.131,4.302990224990926,4.318585682787142,0.015595457796216716,0.0
258,CMI,0.07621977960699111,0.030901507546090196,0.8293775553049103,0.07494908991341234,0.06354602555606119,0.9683770883054893,False,33849.481,28699.481,2151.0,2580.0,2.9791479254285242,4.282307368832346,1.3031594434038223,0.0
259,CW,0.06404944994925937,0.03838517435313748,0.3825702877323788,0.055177243978701426,0.044038990253693344,0.7763149445161797,False,6683.804,5334.59,294.348,428.094,0.5394790874961095,1.6055403024759123,1.0660612149798028,1.0
260,CVS,0.09229746754219889,0.07620631911863568,1.8270649150356202,0.03437482432838124,0.0244256833992891,1.0055034449584765,False,176494.55,125411.55,4311.0,16290.0,2.3179683210996114,5.108779853211287,2.7908115321116753,0.0
261,DHI,0.2836244272146219,0.015495490739718855,1.2543255076542246,0.25285734084328443,0.2194507664601141,0.31278645927316034,True,26691.636,23165.236,5857.5,7570.4,1.3662714191532144,6.518388129293377,5.152116710140162,1.0
262,DHR,0.04298728138056821,0.036451116704724444,0.15571509349998414,0.03834384971963965,0.035669349847204906,0.4096413749068852,False,202106.291,188009.291,7209.0,8688.0,0.4350848809913335,0.4350848809913335,0,0.0
263,DRI,0.05974999452815297,0.044135274358409846,0.49594246449415025,0.06287251785363729,0.04906894913499755,2.2482437866382443,False,19417.575,15154.475,952.8,1160.2,3.715074260243262,10.784273292212367,7.069199031969105,0.0
264,DAR,0.05007522034365566,0.030187010538989048,0.4684483486661371,0.06953707096277162,0.05290246023050148,0.9669496373297819,False,13944.342,10608.586,737.69,698.266,0,1.1832962430055556,1.1832962430055556,0.0
265,DDOG,-0.002153133325661967,0.012968249203873707,0.06144839652127713,-0.001779364041626319,-0.00184004033759612,0.6488775351141077,False,27260.272,28189.847,-50.16,-58.695,0,0.0,-0.0,0.0
266,DVA,0.0669288630396786,0.049010297842522164,0.592009250318227,0.06990895867587144,0.028575797839182203,22.596787516520486,False,19611.001,8016.14,560.4,1312.542,0,10.473806595194196,10.473806595194196,0.0
267,DECK,0.07009672176318624,0.01506136072663871,0.3910495820712589,0.054594913476752015,0.05610014273623359,0.13005668807835133,False,8056.111,8278.225,451.949,564.707,0,4.477735041525041,4.477735041525041,1.0
268,DE,0.05888582383675113,0.0060315927046638495,0.3395303370807591,0.06798677261814753,0.04721326847086489,2.6915357536909577,False,151038.05,104888.05,7131.0,8894.0,1.2518108602948774,4.681181511079854,3.429370650784976,0.0
269,DAL,0.08742022377544303,-4.943184833217022e-05,1.250180876168917,0.07325581637507692,0.032575588050900176,6.718082788671024,False,40459.745,17991.745,1318.0,3537.0,-0.0,-0.0,-0.0,0.0
270,XRAY,0.046598471595735214,0.04711054271217187,0.5020857296661361,-0.15593159691189784,-0.12161689015370454,0.591475228342098,False,7811.415,6092.415,-950.0,364.0,1.7070406398776181,4.169118485854952,2.4620778459773343,0.0
271,DVN,0.18401677325047877,0.07886433139306233,0.44397955021251445,0.15923055981493994,0.13931540479567397,0.6171249885036328,False,43175.412,37775.412,6015.0,7945.0,8.944971930418655,10.84567919471004,1.9007072642913863,0.0
272,DXCM,0.012674612879998631,0.009872071944109363,0.0942755331242843,0.010969456942438128,0.011054647021103101,1.1686489449164155,False,30864.848,31104.548,341.2,391.2,0,1.7929853859313436,1.7929853859313436,0.0
273,FANG,0.24623803375556563,0.10646906703322524,0.36116421817015343,0.20731152415774629,0.16559337872614394,0.3869825904789424,True,26486.566,21156.566,4386.0,6522.0,7.430317281714026,13.343375118497898,5.913057836783872,0.0
274,DKS,0.20843143783425905,0.13406501356632433,1.259435040432808,0.2102879690702061,0.15570824808446737,2.0377044677523766,False,9761.018,7227.57,1519.871,2034.503,8.34255505779423,24.17959312883692,15.83703807104269,0.0
275,DLR,0.015073219242589243,0.036501918518987965,0.10320729231054905,0.01325167190416877,0.008312132517896368,1.0034166240816882,False,45460.295,28515.043,377.872,685.233,5.087269121831644,5.087269121831644,-0.0,1.0
276,DFS,0.21872928721120874,0.2629932077509901,0.5080446714621893,0.17680000294132084,0.16730390620543867,1.4123617527649448,False,26251.629,24841.629,4392.0,5742.0,2.8299271873348943,12.326083993768771,9.496156806433877,0.0
277,DISH,0.07211874775982087,-0.2759142678313644,0.5880226518974215,0.31380621126277863,0.08119912036427038,1.2917123553984746,False,28365.246,7339.667,2303.233,2045.666,0,0,0,0.0
278,DIS,0.0330637877631068,0.00521108737713958,0.4040033458404314,0.0187200453233428,0.01535976551181254,0.5091044964634557,False,204755.73,168001.73,3145.0,6770.0,-0.0,,,0.0
279,DOCU,-0.004891116030518819,0.03517700702635643,0.16654746435294507,-0.005470115564837054,-0.005530682169083848,2.0991646423387067,False,12652.327,12792.417,-69.976,-61.884,0,,,0.0
280,DLB,0.03957885394107092,0.047211559436215855,0.22844057865163392,0.029468610172895853,0.03354057711459813,0.022679363168539697,False,5488.486,6246.884,184.087,217.228,1.6018705363068382,10.67685843955658,9.074987903249742,1.0
281,DG,0.04523161144675523,0.0252141612682259,0.48059678567427744,0.04281467407576426,0.03369515073536493,2.503474110247555,False,71204.074,56037.61,2399.232,3220.675,0.6998656818692746,5.24979029258136,4.549924610712085,0.0
282,DLTR,0.03901290828095295,0.008802349351013289,0.566891112644705,0.0357610427669854,0.028599558852974175,1.189436074554874,False,46430.786,37132.586,1327.9,1811.4,0,2.558399776235871,2.558399776235871,0.0
283,D,0.015739702403253345,-0.038372921084623285,0.16936945430668732,0.017266348009323827,0.009802797110798137,1.5397053162076086,False,101399.63,57568.63,994.0,1596.0,3.8371592306434943,6.633821232153691,2.7966620015101973,0.0
284,DPZ,0.04125610428465887,0.020849422429408168,0.24375487658817496,0.03389201367374436,0.024297437239434415,-1.2473285926591753,False,18613.609,13344.235,452.263,767.925,1.1805172667316632,3.3817674456155578,2.2012501788838943,0.0
285,DCI,0.06211642264283721,0.02348799115491274,0.4631209991224476,0.04978221205917499,0.04661182740819893,0.5718319802329686,False,7139.819,6685.119,332.8,443.5,1.6469415708278745,4.198878282755534,2.55193671192766,0.0
286,DASH,-0.064961328354421,0.0013218874955841483,0.41438025635383086,-0.07111829081083457,-0.08592268721296964,0.073992673992674,False,15886.375,19193.375,-1365.0,-1032.0,0,2.0840524779731737,2.0840524779731737,1.0
287,DV,0.012321352380648617,0.011456494646285863,0.09444296559616912,0.008743420732760028,0.009032262720349423,0.10051606221317476,False,4790.383,4948.635,43.268,59.024,0,0.20700656833316475,0.20700656833316475,0.0
288,DOV,0.07006183517797586,0.029702463415095384,0.43216072958299623,0.06511360518129608,0.05411482220684768,0.9098307221529348,False,19687.323,16361.803,1065.376,1379.33,1.7574529821853382,5.33285350097478,3.5754005187894418,0.0
289,DOW,0.13120368661341023,0.12464580329443059,1.3093216723388756,0.14820735400189453,0.10543235567566567,0.8146492244852901,False,43459.145,30916.145,4582.0,5702.0,6.488519252025327,14.008861854696754,7.520342602671428,0.0
290,DOCS,0.022362714754729732,0.023808838026020122,0.06766722386342562,0.026634487327726133,0.030486965172996514,0.01779139987530775,False,5077.022,5811.375,154.783,113.536,0,0.046426188153870326,0.046426188153870326,0.0
291,DKNG,-0.22422026150627813,-0.10814797014925939,0.33230015380432915,-0.20286074746122532,-0.20437994325291362,0.9282587609642705,False,6742.281,6792.773,-1377.987,-1511.756,0,0.3756786830690717,0.3756786830690717,1.0
292,DRVN,0.042118033911533785,-0.029506956335342872,0.24748819795998134,0.009187685081180435,0.0052570095590955285,2.368471688355523,False,8215.317,4700.64,43.188,346.013,,,-0.0,0.0
293,DBX,0.04358122513486341,0.09320147557593231,0.28421315656674323,0.07522919610831699,0.06762730363143461,-3.8559107052257735,False,8180.128,7353.528,553.2,356.5,0,10.816576750642685,10.816576750642685,1.0
294,DTM,0.05862234350099684,0.04986120205469402,0.11853309015586175,0.0737118495885436,0.04767091669311831,0.7785319255907491,False,7761.546,5019.546,370.0,455.0,4.860997648541794,4.920764013073045,0.05976636453125157,0.0
295,DTE,0.041983541250891876,-0.03319353346077851,0.4555640695102421,0.0485867752131917,0.025659241069252766,2.220824053452116,False,42207.016,22290.016,1083.0,1772.0,3.073124748018127,3.3198719905597285,0.24674724254160144,0.0
296,DUK,0.04427553941860096,0.04085011241190036,0.19827501836773234,0.0372633172031151,0.018395301168780506,1.4682490813387625,False,145091.4,71625.4,2669.0,6424.0,4.438369628651288,4.438369628651288,0,0.0
297,DNB,0.01932680791663703,0.03620373877341867,0.2523146531182555,-0.0004279253713252593,-0.0002608665387808989,1.0342098544804696,False,8816.769,5374.769,-2.3,170.4,0.7981738447762444,0.7981738447762444,-0.0,0.0
298,DD,0.05760421411070723,-0.004415753307200604,0.3708378116118081,0.2315902287057025,0.16517766242031678,0.47577180938616564,True,35101.599,25035.599,5798.0,2022.0,2.6042916370492932,20.079408066636194,17.4751164295869,1.0
299,DXC,0.051432794694158505,0.10714227691212012,1.830534804596254,0.12749979842779083,0.08080688531817463,1.11709886547812,False,8885.381,5631.381,718.0,457.0,-0.0,11.151792954408446,11.151792954408446,0.0
300,DT,0.004859976379895734,0.013936131058771983,0.05553878850160073,0.0030823770406803856,0.0031341983610622035,0.20124322507967243,False,16735.061,17016.413,52.451,81.332,0,0.00038786083141390145,0.00038786083141390145,1.0
301,EXP,0.09347232990154596,0.08758836107061341,0.36801187467981133,0.09420729434448301,0.0739864154510639,1.011382341549783,False,5058.32,3972.59,374.247,472.813,0.7745575641166776,15.753448643987625,14.978891079870946,1.0
302,EWBC,0.1944878992748777,0.2846421847249265,0.3195011124868509,0.11923252766529763,0.15541945326383225,0.10440587577296531,False,7258.313,9461.202,1128.083,1411.654,2.413868828865282,3.67245101623985,1.2585821873745677,0.0
303,EGP,0.020687990196596895,0.035865611978336986,0.05518924007743916,0.0261060499853255,0.021097978740511836,0.8536014882598422,False,8824.637,7131.757,186.182,182.564,2.7193299620554545,2.7193299620554545,0,0.0
304,EMN,0.08736175256477932,0.02673406726263081,0.8058302895687578,0.0930170869144207,0.060399189000758496,0.9407503714710252,False,13129.315,8525.315,793.0,1147.0,4.469042889583139,16.22227379604588,11.753230906462742,0.0
305,ETN,0.047073734757815455,0.030413247664899137,0.3261683284454712,0.04502017770718562,0.03869633888939621,0.588436644261887,False,63623.59,54686.59,2462.0,2995.0,2.3753538116017108,2.8983339425625188,0.5229801309608078,1.0
306,EBAY,0.09517391311391224,0.07310166517898366,0.39669296976628526,-0.06337192578742988,-0.05139391308151261,1.6816402225427571,False,24691.64,20024.64,-1269.0,2350.0,2.441991466513256,18.137654409767165,15.695662943253911,0.0
307,ECL,0.0310795599685915,0.019629579977813866,0.258925766836396,0.023698783534739858,0.019923403181275008,1.2519610341800471,False,54794.856,46065.656,1091.7,1703.0,1.3085670710580917,2.433483222720837,1.1249161516627457,0.0
308,EIX,0.028777846756642203,-0.048125876886760656,0.32346900858314537,0.038136859579447985,0.015478424104094762,2.069971413721414,False,53235.394,21606.394,824.0,1532.0,5.3178703466972985,5.3178703466972985,-0.0,0.0
309,EW,0.03569182799571076,0.019018884870953854,0.10737072155383053,0.029735631304900475,0.030359598159329423,0.11045707484962528,False,50129.122,51181.022,1521.9,1789.2,0,3.3744929907808405,3.3744929907808405,0.0
310,ELAN,0.0344374501809468,0.02366470935511216,0.39011449974211015,-0.01257673450886352,-0.00653428541894888,0.8748702742772424,False,11324.88,5883.88,-74.0,390.0,0,0,0,0.0
311,ESTC,-0.023716649530131088,-0.0002382862357788965,0.11776037495334676,-0.026899347234255352,-0.027836202057912034,1.5086471954423715,False,7323.125,7578.176,-203.848,-173.68,0,,,1.0
312,EA,0.03521887956546953,0.053374227578847085,0.21808253945278783,0.024616502041859285,0.02461266251298092,0.24095922031290073,False,32056.67,32051.67,789.0,1129.0,0.6021527115435795,4.658103618313804,4.055950906770224,0.0
313,ESI,0.05793352728806266,0.04514647761304607,0.4540293097700183,0.0473881341327212,0.0333389373142494,0.8298151304575849,False,5615.056,3950.356,187.2,325.3,1.9846312585498622,5.807071565195643,3.8224403066457806,0.0
314,ELV,0.06293142676220172,0.058703056988759925,1.2684704304063559,0.05550343851514507,0.04880445954978316,0.6604984579478202,False,123451.833,108551.833,6025.0,7769.0,1.1321780238193075,3.265720988152519,2.1335429643332113,0.0
315,EME,0.0972014726265127,0.07720062506536673,1.9059285029979445,0.07380964910630161,0.06988363212880785,0.38710064504919317,False,5811.404,5502.289,406.122,564.877,0.4941034788199166,12.500180097782888,12.006076618962972,1.0
316,EMR,0.06907346401474945,0.046093958263819686,0.3784099986451345,0.07461496047739534,0.06228756969903865,1.0009648784253184,False,51872.308,43302.308,3231.0,3583.0,2.824329825560337,3.9790026896487825,1.1546728640884454,0.0
317,EHC,0.08510059073475758,0.016434055684576322,0.5872237843052472,0.060036057079890494,0.036595144540017936,2.4249794576828267,False,7405.354,4513.954,271.0,630.2,2.1931991331768113,2.1931991331768113,-0.0,1.0
318,ENOV,-0.032793824886528405,-0.05835121761202302,0.5654223617767592,-0.00532828165411631,-0.004808130781527671,0.15413842934389999,False,2764.484,2494.613,-13.292,-90.658,0,,,0.0
319,ENPH,0.011960669178037935,0.018535699667239322,0.06186368790430884,0.010511648882965659,0.010546473223764848,2.1186257587455515,False,37677.24,37802.062,397.362,450.645,0,0.0,-0.0,0.0
320,ENTG,0.027357796612735595,-0.00649254710990664,0.18706821997180398,0.01689333136209428,0.011907952332139649,1.9030012030226706,False,17544.578,12367.01,208.92,479.981,0.46340222431086586,0.46340222431086586,-0.0,0.0
321,ETR,0.04008771368672283,-0.057418767726103326,0.292361350075423,0.05358056537325435,0.023303925012265445,2.282226350739988,False,47079.537,20476.417,1097.138,1887.311,4.199934000894805,,,0.0
322,NVST,0.05018607525081246,0.01682302647818588,0.4039255824776387,0.04545599033662863,0.03822128726025222,0.3994037241971753,False,6360.33,5348.03,243.1,319.2,0,0,0,0.0
323,EOG,0.21711892905260707,0.03277496740468648,0.4491632614772368,0.11825424428720045,0.11816959669747322,0.2230282192125456,True,65659.867,65612.867,7759.0,14256.0,2.142872373602318,2.155065104035333,0.01219273043301461,0.0
324,EPAM,0.029418892014695584,0.019638147330418722,0.24772372089359188,0.020138429007345204,0.021534879928714033,0.07155535792911998,False,19476.124,20826.649,419.416,572.966,0,0,0,0.0
325,EPR,0.05654751037931999,0.07299436013533916,0.10091084095274956,0.05565650138962389,0.0291221578849095,1.1915750541733319,False,6051.372,3166.369,176.229,342.19,8.390084387739176,8.524528620195598,0.13444423245642256,0.0
326,EQT,0.393372013580616,0.10354626621580833,0.616764221600178,0.11804386059311113,0.08996803785458414,0.4958247054100016,False,19684.38,15002.602,1770.965,7743.284,1.357291267117906,4.086717893559993,2.7294266264420872,0.0
327,EFX,0.039664307742142337,0.0049805750062576455,0.19239442908788018,0.033179189737689005,0.026149896827726792,1.564804469273743,False,26623.432,20983.032,696.2,1056.0,0.9107358745866659,0.9107358745866659,-0.0,0.0
328,EQIX,0.018535613308400402,0.010356151953754512,0.10977850870295627,0.013380735654209422,0.01064585238852856,1.4365235393202975,False,66161.447,52638.735,704.345,1226.343,2.18747467443658,2.18747467443658,0,1.0
329,EQH,0.2753408805385881,-0.038374714968112046,1.1635728922225628,0.2207632225453089,0.19813132212552811,1.5661896243291593,False,10866.53,9752.53,2153.0,2992.0,3.8349022402204147,12.540335400506866,8.70543316028645,0.0
330,ELS,0.027119659649215613,0.015137889129427776,0.09563024017911732,0.024337327767735128,0.019019639040164033,2.2805343379579788,False,14964.9,11695.08,284.627,405.843,2.6589043836258273,,,0.0
331,EQR,0.022852197725574182,0.034417188298048615,0.07700290392269757,0.027989200318254224,0.021872199668572775,0.7069200533431022,False,35520.479,27757.528,776.911,811.721,3.3652168660865387,3.3652168660865387,0,0.0
332,ESAB,0.11115077435749625,0.05495502647157255,0.8185668210866035,0.11164161990888277,0.0706201206555147,1.0129120027125709,False,3168.318,2004.154,223.747,352.161,0.30207259401394265,0.30207259401394265,0,1.0
333,WTRG,0.03943406955814691,-0.02662847083114592,0.13174585609630401,0.04286480312436684,0.026788544414010025,1.2234071144440064,False,17367.013,10853.59,465.237,684.852,2.6593228516631844,2.670305392889322,0.010982541226137489,0.0
334,ESS,0.021545058361260132,0.034777484048024464,0.06878027641268251,0.02357235201328065,0.017478076842400218,1.0932091414432574,False,23361.552,17321.776,408.315,503.326,3.2671245829234383,4.364240725265467,1.0971161423420286,0.0
335,EL,0.03223326805074135,0.018190331857077514,0.16132095807449193,0.022677131947055017,0.021737446569207626,1.358346927678086,False,109948.516,105392.516,2390.0,3544.0,0.797020537051306,2.987878179969717,2.1908576429184112,0.0
336,ETSY,0.027740952237896785,0.046864136051160105,0.18420016117533305,-0.05517879931173508,-0.04983726795220457,-3.94189449097885,False,13931.101,12582.514,-694.288,386.462,0,3.383481306689305,3.383481306689305,0.0
337,EEFT,0.09584972980390179,0.1601722600799073,0.8353400946168794,0.06148232658144386,0.057450149415415964,1.82702229144359,False,4020.877,3757.177,231.0,385.4,0,4.683436189135831,4.683436189135831,0.0
338,EVR,0.18214266037242058,0.13147373012651256,0.7145702747373001,0.1304905634920095,0.12328063354359456,0.486366357007009,False,3865.327,3651.758,476.52,704.041,3.4848144124701275,18.554075651391557,15.069261238921428,1.0
339,EG,0.04705546985462959,0.2956972127769666,0.9591153166798225,0.05382795894943198,0.04777570663811882,0.4031899594718264,False,12495.891,11090.891,597.0,588.0,2.299184176232019,2.849185096820855,0.550000920588836,1.0
340,EVRG,0.05152034908510261,-0.01442617254928839,0.23182772239038837,0.055206723524277815,0.029782172457074523,1.2138620043709023,False,25273.509,13634.209,752.7,1302.1,3.922486480773718,,,0.0
341,ES,0.04496008841951668,-0.021283142421196995,0.2513607477807058,0.0518800175954508,0.028734703855311548,1.4593484215408778,False,48891.229,27079.308,1404.875,2198.154,3.203745032473959,3.203745032473959,0,0.0
342,EXAS,-0.07663605799573807,-0.05812253093169187,0.2765702344129067,-0.10826698068028112,-0.08273518112395403,0.7869411452104043,False,7536.165,5758.967,-623.506,-577.542,0,0,0,1.0
343,EXEL,0.054895951405329164,0.06107366676815913,0.43894692016722126,0.036042325009906985,0.04966421062747518,0.0641558447813721,False,3670.289,5057.443,182.282,201.484,0,0,0,1.0
344,EXC,0.043967215283350396,-0.03018189605070511,0.2528810772311603,0.05829325445967816,0.02876359878350026,1.572817508746237,False,75442.576,37225.576,2170.0,3317.0,3.5835576704705376,3.5835576704705376,0,0.0
345,EXPE,0.07172824601639284,0.1675871046539439,0.7038296436276327,0.024008532179448355,0.021234939106619242,2.888888888888889,False,16576.454,14661.454,352.0,1189.0,-0.0,4.140107679808282,4.140107679808282,0.0
346,EXPD,0.14716849794707168,0.16479285912770666,1.3771076301409515,0.09659419683726314,0.10949876529765994,0.1431338988794376,False,12396.478,14052.594,1357.399,1824.371,1.5214202080309491,12.778473788477175,11.257053580446225,1.0
347,EXR,0.03428222560550495,0.040149743282457476,0.06356824368806087,0.03721252925220883,0.028434298696783412,2.2234142862900086,False,30269.359,23128.984,860.688,1037.701,3.481826067590758,3.7737022671843525,0.2918761995935942,0.0
348,XOM,0.15477455583526548,0.14221644659335209,0.9710248646275842,0.14091758099571564,0.13576202659896291,0.24410531972058033,True,410571.361,395550.361,55740.0,63546.0,3.776763083055249,7.608133624838654,3.8313705417834054,0.0
349,FFIV,0.04556313354112666,0.04526498735795054,0.2983503701501299,0.034647365168451585,0.035653591080928554,0.2519860444280994,False,9035.836,9298.254,322.16,411.701,0,5.377601028564896,5.377601028564896,0.0
350,FDS,0.029705691184075494,0.026809001869885243,0.10147972285297993,0.02407554450299305,0.021844569614509004,1.6675812373066707,False,18170.054,16486.315,396.917,539.754,0.7638699328675583,0.8769273413411907,0.11305740847363238,0.0
351,FAST,0.05394289927360591,0.028470688169173402,0.2590491212639883,0.041217897513332824,0.04033471190181774,0.2558838415791472,False,26947.013,26369.613,1086.9,1453.6,2.697422992109084,3.5992185601163107,0.9017955680072265,1.0
352,FRT,0.031214809569643048,0.008615625288621575,0.09250148165586071,0.05267615997806207,0.03318989095551045,1.5315002742211756,False,11614.711,7318.13,385.491,362.551,4.745529089348729,4.812486082869331,0.06695699352060207,0.0
353,FDX,0.07615706579688988,0.03583106468352829,1.0917675205884971,0.06974505676018067,0.04466916046894078,1.4974144789180588,False,85651.934,54856.934,3826.0,6523.0,1.4455784111558618,5.543510653625442,4.0979322424695805,1.0
354,FERG,0.09002775308721778,0.02742334748295038,0.9119619839324337,0.07964665971458124,0.06774428796137451,1.1687031082529475,False,31323.674,26642.674,2122.0,2820.0,2.019316820284859,7.818284268872418,5.798967448587559,1.0
355,FICO,0.04474123224272801,0.04152487929306098,0.11360465793829438,0.03604321010641727,0.03081167638221149,-2.360331792500003,False,12123.359,10363.7,373.541,542.414,0,10.654303472792497,10.654303472792497,1.0
356,FNF,0.1402328919131938,0.38525218579670245,1.055720715927601,0.11510701830931527,0.10378147570904767,0.5476190476190477,False,10946.077,9869.077,1136.0,1535.0,4.9548707705330255,10.558231785062194,5.603361014529168,0.0
357,FITB,0.08369064860259567,0.16115793827257024,0.22444679280909507,0.1115085681657716,0.06618406934430941,1.0809034416826004,False,36957.534,21935.534,2446.0,3093.0,4.226019733837704,4.681901042773811,0.45588130893610623,0.0
358,FAF,0.06303881117390873,0.10055270493997713,1.4705833097471654,0.04993907318192948,0.050856464229257665,0.502661934338953,False,5171.417,5266.417,263.0,326.0,4.120448243528021,12.494262415859161,8.37381417233114,0.0
359,FCNCA,0.10500709637379062,0.14378725017409655,0.350100752300575,0.0925914060524322,0.08465329795772547,0.789687786026645,False,12970.552,11858.552,1098.0,1362.0,0.6999168217078209,11.156505483366832,10.45658866165901,1.0
360,FHB,0.14926017281689777,0.1773552253766965,0.32387593082503885,0.08233326114919311,0.11291271917695483,0.03408082426518335,False,2353.012,3226.946,265.685,351.211,4.10877634388438,4.512656650472044,0.4038803065876635,0.0
361,FHN,0.14463507673128675,0.2849023987726727,0.4004607085683341,0.07322269872575021,0.11231369202602078,0.3951988534575421,False,8013.271,12291.271,900.0,1159.0,2.8963645273741196,2.9939947923417867,0.09763026496766695,0.0
362,FR,0.027517030679189744,0.05284352746938532,0.06943772513067202,0.06065454807315641,0.04618653189044998,0.8051703557369481,False,7775.73,5920.974,359.134,213.965,2.623436632523683,2.623436632523683,0,0.0
363,FSLR,-0.022580378761734087,-0.0024318704464866654,0.2106708713461108,-0.003132170685871835,-0.003552255263246794,0.044551130107953606,False,12433.228,14100.764,-44.166,-280.747,0,0,0,0.0
364,FE,0.045239381560814605,-0.0016662335287282878,0.28437813060857176,0.01780359283224869,0.009266997433749107,1.973083348802673,False,43811.386,22804.386,406.0,1982.0,3.9071431560427543,3.9071431560427543,0,0.0
365,FIS,0.025573037076400334,0.040997277677826696,0.23366357399115978,-0.3699863202426331,-0.26891898108013434,0.41731380162372045,False,62174.86,45190.86,-16720.0,1590.0,2.518208327967204,6.806686130779543,4.288477802812339,0.0
366,FI,0.04318109161998792,0.03677304573932232,0.2077870379988404,0.03899540664660215,0.029638676559568485,0.7048407307261096,False,85361.436,64879.436,2530.0,3686.0,0,4.126114766519919,4.126114766519919,0.0
367,FIVE,0.0462659101037736,0.004840577543104354,0.34690346980026315,0.03954116820970534,0.03395650836062209,1.231811804940903,False,8210.797,7051.132,278.81,379.88,0,0.9550664935784895,0.9550664935784895,1.0
368,FIVN,-0.013647788113886831,0.00509466311108922,0.12136654999141723,-0.015256004421833204,-0.01474918527756147,2.933040138061571,False,6417.304,6204.115,-94.65,-87.582,0,0,0,0.0
369,FLT,0.07657347558310335,0.031937475426938325,0.18140449413617157,0.0734746044934501,0.050514353756596325,3.2424972564628036,False,18892.195,12988.529,954.327,1446.641,,,10.818777445696924,1.0
370,FND,0.04356770676832748,-0.03779067013892505,0.4682763110834,0.039995015443067376,0.03274441052470363,1.0480273521296029,False,9106.745,7455.804,298.195,396.76,0,0,0,0.0
371,FLO,0.04993996143349113,0.03077456508773372,0.771028172220869,0.04366896711657657,0.03664268222298145,0.8193864500458263,False,6233.004,5230.121,228.394,311.276,3.565901922208398,4.227186761868773,0.6612848396603752,0.0
372,FLS,0.04172965899736621,-0.02714984141212139,0.8439592997737541,0.059539626152022455,0.04404994476393865,0.8848222071358528,False,4283.524,3169.133,188.689,178.75,3.2989778813644657,3.2989778813644657,-0.0,1.0
373,FMC,0.07495034073076941,0.03527644936285769,0.35145010669318194,0.05531522593665773,0.04461041372895723,1.1108752653265077,False,16509.598,13314.598,736.5,1237.4,2.0090730397903522,2.8269723072040693,0.8178992674137172,0.0
374,FNB,0.13015416847262096,0.26443617862945773,0.33986595103276146,0.10792176729708716,0.1033983134121127,0.45394006659267483,False,4246.771,4068.771,439.109,552.735,4.399362423949088,5.456192503445238,1.0568300794961496,0.0
375,F,0.09395487341250691,-9.563211355798542e-05,1.1627173055872695,-0.042744079265345576,-0.014572862842951471,3.0804747774480714,False,135937.6,46345.6,-1981.0,12772.0,4.334823586273561,5.3791514189049225,1.044327832631361,0.0
376,FTNT,0.025674580991503364,0.03856242247573573,0.11752838763924037,0.022368444363536872,0.022809138118151124,-1.5596344729793603,False,37585.813,38326.313,857.3,965.0,0,5.195386261130832,5.195386261130832,0.0
377,FTV,0.03856164595973879,0.04631386783227754,0.22346422049900552,0.03252880636280137,0.028968223444538678,0.37897729692890914,False,26069.945,23216.345,755.2,1005.3,0.428577361374303,2.3362850332605225,1.9077076718862194,0.0
378,FTRE,0.04941395704338436,0.00725322384982715,0.6784503432462187,0.01933718487673207,0.01279722878640198,0.9212960398781501,False,4563.488,3020.088,58.4,225.5,0,0,0,0.0
379,FBIN,0.07805100832047927,0.030980454771560015,0.45696654555302296,0.09415040747456584,0.06644059428991338,1.1178508960100326,False,10335.549,7293.649,686.7,806.7,1.996257365413832,9.949752541763859,7.953495176350027,0.0
380,FOXA,0.135993111208616,0.08331823480030592,0.738293603740948,0.0744910991409984,0.06366421872819825,0.6684315597604374,False,18927.429,16176.429,1205.0,2574.0,1.8978230237582165,8.079656977368042,6.181833953609826,0.0
381,FOX,0.135993111208616,0.08331823480030592,0.738293603740948,0.0744910991409984,0.06366421872819825,0.6684315597604374,False,18927.429,16176.429,1205.0,2574.0,1.8978230237582165,8.079656977368042,6.181833953609826,0.0
382,BEN,0.11570781146597456,0.12174139428383501,0.5397806258663844,0.12016715578599535,0.08426795289074498,0.8159325815278964,False,15330.858,10750.858,1291.9,1773.9,5.423753273381368,7.105479549881713,1.6817262765003453,0.0
383,FCX,0.1708910895418297,0.04056689687773356,0.5533616232783056,0.08879882687224568,0.0842431127975928,0.7148589006285944,False,41166.57,39054.57,3468.0,7035.0,2.2174101520001375,5.666430330688573,3.449020178688435,0.0
384,FRPT,-0.023476665929198063,-0.12342738674408889,0.26887044227829276,-0.024835690537894955,-0.02686879869941538,0.07664352285625237,False,2214.241,2395.504,-59.494,-51.983,0,0,0,0.0
385,FYBR,0.056087668938889605,-0.10852274004529003,0.4697240812581102,0.07682928770077825,0.03579545875839409,1.8518143117778227,False,12319.999,5739.999,441.0,691.0,0,0,0,0.0
